"Type","TG2ID","TherapeuticGrp2","District","YearDisp","NumDisps","NumPpl","NHIComp"
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Tairawhiti",2023,"7046","1432",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Auckland",2023,"63525","14639",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Nelson Marlborough",2023,"29246","5990",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Whanganui",2023,"13151","2888",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Northland",2023,"31597","6635",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Hawke's Bay",2023,"31028","6266",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","South Canterbury",2023,"11605","2504",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Lakes",2023,"13925","3123",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","West Coast",2023,"6139","1247",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","New Zealand",2023,"761394","163084",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Waikato",2024,"62580","13076",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","MidCentral",2024,"34338","7119",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Counties Manukau",2024,"81056","17650",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Canterbury",2024,"96642","20081",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Capital & Coast",2024,"52967","10843",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Nelson Marlborough",2024,"30613","6100",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Whanganui",2024,"13549","2905",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Northland",2024,"32649","6727",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Waitemata",2024,"94081","20192",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Auckland",2024,"66573","14928",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Hawke's Bay",2024,"32101","6418",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Lakes",2024,"14762","3191",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Southern",2024,"61694","12550",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Taranaki",2024,"23150","4736",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Bay of Plenty",2024,"40831","8101",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","South Canterbury",2024,"11783","2515",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Hutt Valley",2024,"27848","5569",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","West Coast",2024,"6300","1273",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Tairawhiti",2024,"7050","1430",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Wairarapa",2024,"10333","2047",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","New Zealand",2024,"800900","167451",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Capital & Coast",2020,"84010","10312",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Counties Manukau",2020,"119735","14886",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Waitemata",2020,"136209","17508",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Southern",2020,"109452","11193",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Canterbury",2020,"161630","17153",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Taranaki",2020,"38634","4226",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Whanganui",2020,"24024","2853",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Auckland",2020,"98147","13513",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Waikato",2020,"101580","11784",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Hutt Valley",2020,"48729","5248",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Northland",2020,"53909","6248",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Wairarapa",2020,"20187","1883",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Lakes",2020,"23572","2901",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Bay of Plenty",2020,"66222","7371",100
"Dispensings","1414","Thyroid and Antithyroid Agents","South Canterbury",2020,"23723","2359",100
"Dispensings","1414","Thyroid and Antithyroid Agents","MidCentral",2020,"61078","6704",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Tairawhiti",2020,"14280","1381",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Hawke's Bay",2020,"66555","5957",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Nelson Marlborough",2020,"47836","5499",100
"Dispensings","1414","Thyroid and Antithyroid Agents","West Coast",2020,"13290","1241",100
"Dispensings","1414","Thyroid and Antithyroid Agents","New Zealand",2020,"1312802","150220",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Hawke's Bay",2021,"57939","6059",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Waitemata",2021,"117332","18164",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Capital & Coast",2021,"70507","10685",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Northland",2021,"44721","6571",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Counties Manukau",2021,"106135","15609",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Canterbury",2021,"142030","17865",100
"Dispensings","1414","Thyroid and Antithyroid Agents","MidCentral",2021,"52306","6824",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Nelson Marlborough",2021,"39624","5669",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Auckland",2021,"85393","14033",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Southern",2021,"90005","11423",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Waikato",2021,"85261","12107",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Lakes",2021,"18829","3004",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Taranaki",2021,"33883","4475",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Bay of Plenty",2021,"56990","7584",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Hutt Valley",2021,"41822","5341",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Tairawhiti",2021,"12568","1432",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Whanganui",2021,"20165","2889",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Wairarapa",2021,"19387","1942",100
"Dispensings","1414","Thyroid and Antithyroid Agents","West Coast",2021,"11261","1248",100
"Dispensings","1414","Thyroid and Antithyroid Agents","South Canterbury",2021,"20293","2398",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Unknown",2021,"<6","<6",100
"Dispensings","1414","Thyroid and Antithyroid Agents","New Zealand",2021,"1126452","155323",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Waikato",2022,"87654","12440",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Southern",2022,"90945","11881",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Bay of Plenty",2022,"58397","7757",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Canterbury",2022,"149162","18563",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Auckland",2022,"86124","14339",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Waitemata",2022,"120403","18827",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Capital & Coast",2022,"70779","10663",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Lakes",2022,"19659","3060",100
"Dispensings","1414","Thyroid and Antithyroid Agents","MidCentral",2022,"53512","6949",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Hawke's Bay",2022,"58389","6158",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Whanganui",2022,"20343","2868",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Northland",2022,"44842","6667",100
"Dispensings","1414","Thyroid and Antithyroid Agents","South Canterbury",2022,"20624","2441",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Hutt Valley",2022,"42045","5361",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Counties Manukau",2022,"110534","16131",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Tairawhiti",2022,"13012","1430",100
"Dispensings","1414","Thyroid and Antithyroid Agents","West Coast",2022,"10886","1231",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Nelson Marlborough",2022,"42241","5881",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Taranaki",2022,"35260","4611",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Wairarapa",2022,"20199","1978",100
"Dispensings","1414","Thyroid and Antithyroid Agents","New Zealand",2022,"1155010","159236",100
"Dispensings","1414","Thyroid and Antithyroid Agents","MidCentral",2023,"54496","7034",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Capital & Coast",2023,"72360","10773",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Canterbury",2023,"153941","19309",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Waitemata",2023,"122954","19499",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Southern",2023,"93146","12271",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Bay of Plenty",2023,"58393","7925",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Taranaki",2023,"36441","4677",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Counties Manukau",2023,"114489","16862",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Waikato",2023,"90099","12788",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Wairarapa",2023,"20956","2015",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Hutt Valley",2023,"42265","5457",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Tairawhiti",2023,"12563","1433",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Auckland",2023,"88089","14673",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Nelson Marlborough",2023,"43970","6000",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Whanganui",2023,"20891","2895",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Northland",2023,"45811","6651",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Hawke's Bay",2023,"61875","6282",100
"Dispensings","1414","Thyroid and Antithyroid Agents","South Canterbury",2023,"21430","2510",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Lakes",2023,"21725","3131",100
"Dispensings","1414","Thyroid and Antithyroid Agents","West Coast",2023,"10363","1249",100
"Dispensings","1414","Thyroid and Antithyroid Agents","New Zealand",2023,"1186257","163434",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Waikato",2024,"95437","13095",100
"Dispensings","1414","Thyroid and Antithyroid Agents","MidCentral",2024,"55792","7136",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Counties Manukau",2024,"122143","17711",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Canterbury",2024,"162808","20125",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Capital & Coast",2024,"74187","10860",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Nelson Marlborough",2024,"45505","6109",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Whanganui",2024,"22065","2913",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Northland",2024,"48357","6738",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Waitemata",2024,"131131","20235",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Auckland",2024,"92701","14959",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Hawke's Bay",2024,"65960","6432",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Lakes",2024,"23579","3208",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Southern",2024,"96327","12571",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Taranaki",2024,"37354","4741",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Bay of Plenty",2024,"61466","8120",100
"Dispensings","1414","Thyroid and Antithyroid Agents","South Canterbury",2024,"21088","2523",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Hutt Valley",2024,"43613","5580",100
"Dispensings","1414","Thyroid and Antithyroid Agents","West Coast",2024,"10384","1276",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Tairawhiti",2024,"12240","1432",100
"Dispensings","1414","Thyroid and Antithyroid Agents","Wairarapa",2024,"21137","2053",100
"Dispensings","1414","Thyroid and Antithyroid Agents","New Zealand",2024,"1243274","167817",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Capital & Coast",2020,"818","542",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Northland",2020,"975","676",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Counties Manukau",2020,"3228","1953",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Canterbury",2020,"3146","2006",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","MidCentral",2020,"1169","680",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Taranaki",2020,"922","607",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Hawke's Bay",2020,"1078","707",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Southern",2020,"2675","1655",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Auckland",2020,"1293","800",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","South Canterbury",2020,"228","144",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Waikato",2020,"1974","1261",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Lakes",2020,"402","228",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Waitemata",2020,"2023","1238",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","West Coast",2020,"257","164",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Bay of Plenty",2020,"839","571",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Nelson Marlborough",2020,"966","658",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Hutt Valley",2020,"612","379",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Tairawhiti",2020,"225","134",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Wairarapa",2020,"437","296",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Whanganui",2020,"459","314",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","New Zealand",2020,"23726","15013",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Hawke's Bay",2021,"1135","728",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Taranaki",2021,"919","596",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Counties Manukau",2021,"3832","2134",100
"Initial dispensings","1905","Topical Products for Joint and Muscular Pain","Capital & Coast",2021,"1251","812",100
